代號,名稱,市場,漲幅%,5日籌碼,外資5日,投信5日,投信連買,5日集中%,預估量比
074646,遠東新群益61購01,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
074647,華通群益61購02,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
074648,矽統群益61購03,TW,0.0,22.0,0.0,0.0,0,0.0,0.0
074649,毅嘉群益61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074650,漢唐群益61購02,TW,0.0,216.0,0.0,0.0,0,0.0,0.0
074651,南亞科群益61購05,TW,0.0,131.0,0.0,0.0,0,0.0,0.0
074652,興勤群益61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074653,興勤群益61購02,TW,0.0,-84.0,0.0,0.0,0,0.0,0.0
074654,中工群益61購01,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
074656,慧洋群益61購01,TW,0.0,24.0,0.0,0.0,0,0.0,0.0
074657,晶豪科群益61購04,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
074658,奇鋐群益61購05,TW,0.0,-24.0,0.0,0.0,0,0.0,0.0
074659,德律群益61購03,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
074660,晶技群益61購02,TW,0.0,-181.0,0.0,0.0,0,0.0,0.0
074661,昇貿群益61購01,TW,0.0,124.0,0.0,0.0,0,0.0,0.0
074662,融程電群益61購01,TW,0.0,-138.0,0.0,0.0,0,0.0,0.0
074663,牧德群益61購01,TW,0.0,65.0,0.0,0.0,0,0.0,0.0
074664,定穎控群益61購01,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
074665,乙盛群益61購01,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
074666,佳必琪群益61購04,TW,0.0,-190.0,0.0,0.0,0,0.0,0.0
074667,啟碁群益61購06,TW,0.0,-166.0,0.0,0.0,0,0.0,0.0
074669,保瑞群益61購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074670,龍德船群益63購01,TW,0.0,-277.0,0.0,0.0,0,0.0,0.0
074671,T50正2元大61購07,TW,0.0,515.0,0.0,0.0,0,0.0,0.0
074672,T50反1元大61購07,TW,0.0,-1436.0,0.0,0.0,0,0.0,0.0
074673,台塑元大61購01,TW,0.0,1035.0,0.0,0.0,0,0.0,0.0
074674,台塑元大67購01,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
074675,亞德客元大61購04,TW,0.0,-1138.0,0.0,0.0,0,0.0,0.0
074676,直得元大61購01,TW,0.0,-164.0,0.0,0.0,0,0.0,0.0
074677,大亞元大61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074678,長興元大64購01,TW,0.0,-90.0,0.0,0.0,0,0.0,0.0
074679,台玻元大64購04,TW,0.0,16.0,0.0,0.0,0,0.0,0.0
074680,上銀元大61購07,TW,0.0,527.0,0.0,0.0,0,0.0,0.0
074681,上銀元大67購03,TW,0.0,-269.0,0.0,0.0,0,0.0,0.0
074682,台積電元大64購16,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
074684,漢唐元大61購07,TW,0.0,-165.0,0.0,0.0,0,0.0,0.0
074685,漢唐元大61購08,TW,0.0,49.0,0.0,0.0,0,0.0,0.0
074686,興勤元大61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074687,義隆元大61購02,TW,0.0,-52.0,0.0,0.0,0,0.0,0.0
074688,漢翔元大61購02,TW,0.0,-470.0,0.0,0.0,0,0.0,0.0
074689,漢翔元大61購03,TW,0.0,-38.0,0.0,0.0,0,0.0,0.0
074690,永豐金元大61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074691,中信金元大61購04,TW,0.0,-26.0,0.0,0.0,0,0.0,0.0
074692,大立光元大61購16,TW,0.0,-276.0,0.0,0.0,0,0.0,0.0
074693,大立光元大64購02,TW,0.0,312.0,0.0,0.0,0,0.0,0.0
074694,大立光元大66購21,TW,0.0,-59.0,0.0,0.0,0,0.0,0.0
074695,奇鋐元大61購30,TW,0.0,-87.0,0.0,0.0,0,0.0,0.0
074696,奇鋐元大61購31,TW,0.0,125.0,0.0,0.0,0,0.0,0.0
074697,奇鋐元大61購32,TW,0.0,-489.0,0.0,0.0,0,0.0,0.0
074698,威強電元大61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074699,德律元大64購03,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
074700,晶技元大64購02,TW,0.0,-2197.0,0.0,0.0,0,0.0,0.0
074701,大銀元大67購01,TW,0.0,327.0,0.0,0.0,0,0.0,0.0
074702,材料元大61購01,TW,0.0,-450.0,0.0,0.0,0,0.0,0.0
074703,亞翔元大61購04,TW,0.0,-911.0,0.0,0.0,0,0.0,0.0
074705,佳必琪元大64購01,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
074707,盛群元大61購02,TW,0.0,445.0,0.0,0.0,0,0.0,0.0
074708,和椿元大61購01,TW,0.0,-18.0,0.0,0.0,0,0.0,0.0
074709,矽格元大61購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074710,致新元大61購01,TW,0.0,317.0,0.0,0.0,0,0.0,0.0
074711,可寧衛元大61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074712,台化富邦64購02,TW,0.0,13.0,0.0,0.0,0,0.0,0.0
074713,可成富邦61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074715,AES中信61購03,TW,0.0,-78.0,0.0,0.0,0,0.0,0.0
074716,為升永豐64購01,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
074717,智邦永豐63購03,TW,0.0,-51.0,0.0,0.0,0,0.0,0.0
074718,順德永豐61購03,TW,0.0,78.0,0.0,0.0,0,0.0,0.0
074719,京元電永豐61購06,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074722,長榮太永豐64購01,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
074723,神基永豐61購02,TW,0.0,-17.0,0.0,0.0,0,0.0,0.0
074724,新日興永豐64購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074725,玉晶光永豐61購05,TW,0.0,-221.0,0.0,0.0,0,0.0,0.0
074726,牧德永豐65購01,TW,0.0,122.0,0.0,0.0,0,0.0,0.0
074727,捷敏永豐63購01,TW,0.0,-55.0,0.0,0.0,0,0.0,0.0
074728,騰輝電永豐61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
074729,騰輝電永豐63購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074730,騰輝電永豐64購01,TW,0.0,117.0,0.0,0.0,0,0.0,0.0
074731,視陽永豐61購01,TW,0.0,-138.0,0.0,0.0,0,0.0,0.0
074732,睿生永豐61購01,TW,0.0,-29.0,0.0,0.0,0,0.0,0.0
074734,南茂永豐63購02,TW,0.0,-38.0,0.0,0.0,0,0.0,0.0
074735,富鼎永豐66購01,TW,0.0,90.0,0.0,0.0,0,0.0,0.0
074736,富鼎永豐69購01,TW,0.0,-40.0,0.0,0.0,0,0.0,0.0
074737,百和永豐61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074738,國喬國泰62購01,TW,0.0,24.0,0.0,0.0,0,0.0,0.0
074739,美時國泰62購01,TW,0.0,13.0,0.0,0.0,0,0.0,0.0
074740,為升國泰62購01,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
074741,仲琦國泰62購01,TW,0.0,22.0,0.0,0.0,0,0.0,0.0
074742,亞航國泰62購01,TW,0.0,-399.0,0.0,0.0,0,0.0,0.0
074743,德律國泰62購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074744,京鼎國泰62購01,TW,0.0,23.0,0.0,0.0,0,0.0,0.0
074745,騰輝電國泰62購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074746,矽創國泰63購01,TW,0.0,79.0,0.0,0.0,0,0.0,0.0
074748,東陽國票61購01,TW,0.0,-173.0,0.0,0.0,0,0.0,0.0
074749,八貫國票61購01,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
074754,台表科統一59購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
074755,永光國票61購03,TW,0.0,-300.0,0.0,0.0,0,0.0,0.0
074756,怡利電國票61購01,TW,0.0,1812.0,0.0,0.0,0,0.0,0.0
074758,亞航國票63購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074760,神基國票65購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
074762,弘憶股國票61購01,TW,0.0,-295.0,0.0,0.0,0,0.0,0.0
074763,松翰國票61購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
074765,復盛國票61購01,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
074766,睿生國票61購01,TW,0.0,-62.0,0.0,0.0,0,0.0,0.0
074767,富鼎國票61購09,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
074768,山林水國票61購01,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
074769,台汽電國票61購01,TW,0.0,-16.0,0.0,0.0,0,0.0,0.0
074770,道瓊銀群益61購09,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074771,大亞群益63購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
074772,光寶科群益61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074775,順德群益61購01,TW,0.0,-40.0,0.0,0.0,0,0.0,0.0
074776,佳世達群益67購01,TW,0.0,-24.0,0.0,0.0,0,0.0,0.0
074777,華碩群益61購03,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
074778,漢翔群益61購03,TW,0.0,-2017.0,0.0,0.0,0,0.0,0.0
074781,力智群益63購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074782,龍德船群益61購03,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074783,AES群益61購03,TW,0.0,94.0,0.0,0.0,0,0.0,0.0
074786,台灣50元大61購08,TW,0.0,-451.0,0.0,0.0,0,0.0,0.0
074787,台灣50元大63購05,TW,0.0,-88.0,0.0,0.0,0,0.0,0.0
074788,元金2X元大61購04,TW,0.0,109.0,0.0,0.0,0,0.0,0.0
074789,元金2X元大61購05,TW,0.0,-402.0,0.0,0.0,0,0.0,0.0
074790,台化元大61購05,TW,0.0,150.0,0.0,0.0,0,0.0,0.0
074791,台化元大61購06,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
074792,中華化元大61購02,TW,0.0,29.0,0.0,0.0,0,0.0,0.0
074793,台橡元大61購02,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
074794,台積電元大61購52,TW,0.0,-148.0,0.0,0.0,0,0.0,0.0
074795,台積電元大64購17,TW,0.0,178.0,0.0,0.0,0,0.0,0.0
074796,聯強元大61購01,TW,0.0,-370.0,0.0,0.0,0,0.0,0.0
074797,鉅祥元大64購01,TW,0.0,1253.0,0.0,0.0,0,0.0,0.0
074798,長榮元大67購01,TW,0.0,298.0,0.0,0.0,0,0.0,0.0
074799,亞航元大61購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
074800,漢翔元大61購04,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
074801,漢翔元大65購01,TW,0.0,-46.0,0.0,0.0,0,0.0,0.0
074802,大立光元大61購17,TW,0.0,-91.0,0.0,0.0,0,0.0,0.0
074803,大立光元大61購18,TW,0.0,-2814.0,0.0,0.0,0,0.0,0.0
074804,大立光元大64購03,TW,0.0,-49.0,0.0,0.0,0,0.0,0.0
074805,亞光元大61購03,TW,0.0,-90.0,0.0,0.0,0,0.0,0.0
074806,健鼎元大61購02,TW,0.0,2659.0,0.0,0.0,0,0.0,0.0
074807,華晶科元大61購01,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
074808,日月光元大61購05,TW,0.0,1070.0,0.0,0.0,0,0.0,0.0
074809,日月光元大64購03,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
074810,正文元大67購01,TW,0.0,-50.0,0.0,0.0,0,0.0,0.0
074811,和碩元大61購04,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
074812,亞翔元大61購05,TW,0.0,45.0,0.0,0.0,0,0.0,0.0
074813,帆宣元大66購01,TW,0.0,-498.0,0.0,0.0,0,0.0,0.0
074815,台表科元大61購01,TW,0.0,28.0,0.0,0.0,0,0.0,0.0
074816,騰輝電元大61購01,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
074819,龍德船元大64購01,TW,0.0,-174.0,0.0,0.0,0,0.0,0.0
074820,福懋科元大61購02,TW,0.0,1242.0,0.0,0.0,0,0.0,0.0
074821,福懋科元大67購01,TW,0.0,-428.0,0.0,0.0,0,0.0,0.0
074828,元債2X凱基61購01,TW,0.0,-70.0,0.0,0.0,0,0.0,0.0
074829,SGBR2X凱基61購02,TW,0.0,150.0,0.0,0.0,0,0.0,0.0
074832,台橡凱基61購01,TW,0.0,-45.0,0.0,0.0,0,0.0,0.0
074836,台積電凱基63購16,TW,0.0,-16.0,0.0,0.0,0,0.0,0.0
074837,台積電凱基65購08,TW,0.0,-400.0,0.0,0.0,0,0.0,0.0
074840,燿華凱基61購01,TW,0.0,-33.0,0.0,0.0,0,0.0,0.0
074841,漢唐凱基61購06,TW,0.0,194.0,0.0,0.0,0,0.0,0.0
074842,亞航凱基61購02,TW,0.0,-225.0,0.0,0.0,0,0.0,0.0
074843,長榮太凱基61購02,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
074845,大立光凱基61購10,TW,0.0,28.0,0.0,0.0,0,0.0,0.0
074846,大立光凱基64購01,TW,0.0,44.0,0.0,0.0,0,0.0,0.0
074847,德律凱基61購05,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074848,昇貿凱基61購03,TW,0.0,-50.0,0.0,0.0,0,0.0,0.0
074849,牧德凱基61購03,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
074851,亞翔凱基61購04,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
074852,佳必琪凱基64購01,TW,0.0,-65.0,0.0,0.0,0,0.0,0.0
074853,啟碁凱基61購08,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
074855,騰輝電凱基61購01,TW,0.0,-3554.0,0.0,0.0,0,0.0,0.0
074856,騰輝電凱基61購02,TW,0.0,-3077.0,0.0,0.0,0,0.0,0.0
074857,騰輝電凱基61購03,TW,0.0,-2319.0,0.0,0.0,0,0.0,0.0
074858,力智凱基61購03,TW,0.0,120.0,0.0,0.0,0,0.0,0.0
074860,台積電統一63購02,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
074863,南茂凱基64購02,TW,0.0,-45.0,0.0,0.0,0,0.0,0.0
074864,富鼎凱基61購02,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
074865,富鼎凱基61購03,TW,0.0,306.0,0.0,0.0,0,0.0,0.0
074867,遠東新台新61購01,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
074868,大亞台新61購01,TW,0.0,-44.0,0.0,0.0,0,0.0,0.0
074870,美時台新61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074872,京元電台新61購02,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
074873,京元電台新61購03,TW,0.0,65.0,0.0,0.0,0,0.0,0.0
074874,長榮太台新62購01,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
074875,大立光台新61購01,TW,0.0,674.0,0.0,0.0,0,0.0,0.0
074876,大立光台新61購02,TW,0.0,1052.0,0.0,0.0,0,0.0,0.0
074877,大立光台新61購03,TW,0.0,-826.0,0.0,0.0,0,0.0,0.0
074878,大立光台新61購04,TW,0.0,-1555.0,0.0,0.0,0,0.0,0.0
074880,望隼台新61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074881,台郡台新61購02,TW,0.0,276.0,0.0,0.0,0,0.0,0.0
074882,保瑞台新61購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074883,保瑞台新61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074884,騰輝電台新61購01,TW,0.0,-322.0,0.0,0.0,0,0.0,0.0
074885,龍德船台新62購01,TW,0.0,-167.0,0.0,0.0,0,0.0,0.0
074887,T50反1中信67購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
074888,滬深2X中信67購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
074890,瑞昱中信64購01,TW,0.0,-50.0,0.0,0.0,0,0.0,0.0
074891,智原中信61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074893,啟碁中信64購01,TW,0.0,22.0,0.0,0.0,0,0.0,0.0
074894,華城永豐64購02,TW,0.0,-51.0,0.0,0.0,0,0.0,0.0
074895,長興永豐64購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074897,美時永豐61購05,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074898,光寶科永豐63購02,TW,0.0,8.0,0.0,0.0,0,0.0,0.0
074899,可成永豐61購03,TW,0.0,80.0,0.0,0.0,0,0.0,0.0
074900,智原永豐64購02,TW,0.0,-152.0,0.0,0.0,0,0.0,0.0
074901,十銓永豐67購01,TW,0.0,45.0,0.0,0.0,0,0.0,0.0
074902,台塑化永豐61購01,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
074903,捷敏永豐61購02,TW,0.0,22.0,0.0,0.0,0,0.0,0.0
074904,龍德船永豐61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074905,矽創永豐61購01,TW,0.0,-68.0,0.0,0.0,0,0.0,0.0
074906,台泥富邦67購01,TW,0.0,878.0,0.0,0.0,0,0.0,0.0
074907,第一銅富邦63購01,TW,0.0,341.0,0.0,0.0,0,0.0,0.0
074908,精英富邦63購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074909,可成富邦63購01,TW,0.0,298.0,0.0,0.0,0,0.0,0.0
07490U,台達電中信5C售03,TW,0.0,140.0,0.0,0.0,0,0.0,0.0
074910,宏達電富邦63購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074911,神達富邦63購01,TW,0.0,-109.0,0.0,0.0,0,0.0,0.0
074912,采鈺富邦63購02,TW,0.0,-65.0,0.0,0.0,0,0.0,0.0
074913,東元國泰62購01,TW,0.0,16.0,0.0,0.0,0,0.0,0.0
074914,長興國泰62購02,TW,0.0,-246.0,0.0,0.0,0,0.0,0.0
074915,長興國泰62購03,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
074916,鴻海國泰62購02,TW,0.0,132.0,0.0,0.0,0,0.0,0.0
074917,瑞昱國泰63購02,TW,0.0,17.0,0.0,0.0,0,0.0,0.0
074918,超豐國泰62購01,TW,0.0,-618.0,0.0,0.0,0,0.0,0.0
074919,創見國泰62購01,TW,0.0,-80.0,0.0,0.0,0,0.0,0.0
074920,AES國泰62購01,TW,0.0,116.0,0.0,0.0,0,0.0,0.0
074921,AES國泰62購02,TW,0.0,193.0,0.0,0.0,0,0.0,0.0
074922,南茂國泰63購01,TW,0.0,-115.0,0.0,0.0,0,0.0,0.0
074923,東陽凱基61購01,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
074924,光寶科凱基61購05,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
074925,金寶凱基61購02,TW,0.0,-53.0,0.0,0.0,0,0.0,0.0
074928,台積電凱基61購22,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074929,台積電凱基61購23,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
074930,台積電凱基63購17,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
074931,華碩凱基61購03,TW,0.0,-123.0,0.0,0.0,0,0.0,0.0
074932,瑞昱凱基61購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074933,群光凱基61購01,TW,0.0,46.0,0.0,0.0,0,0.0,0.0
074934,南亞科凱基61購08,TW,0.0,30.0,0.0,0.0,0,0.0,0.0
074936,鉅祥凱基61購02,TW,0.0,11.0,0.0,0.0,0,0.0,0.0
074937,長榮凱基61購03,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074938,陽明凱基61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074939,亞光凱基61購02,TW,0.0,-2.0,0.0,0.0,0,0.0,0.0
074942,新日興凱基61購02,TW,0.0,169.0,0.0,0.0,0,0.0,0.0
074943,京鼎凱基61購01,TW,0.0,34.0,0.0,0.0,0,0.0,0.0
074944,嘉澤凱基61購04,TW,0.0,167.0,0.0,0.0,0,0.0,0.0
074945,宏致凱基61購02,TW,0.0,-42.0,0.0,0.0,0,0.0,0.0
074947,日月光凱基61購05,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
074948,正文凱基61購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
074949,中磊凱基61購01,TW,0.0,-607.0,0.0,0.0,0,0.0,0.0
074950,帆宣凱基61購04,TW,0.0,103.0,0.0,0.0,0,0.0,0.0
074952,台塑化凱基61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074954,緯穎凱基61購10,TW,0.0,-46.0,0.0,0.0,0,0.0,0.0
074955,龍德船凱基61購03,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
074956,矽創凱基61購03,TW,0.0,99.0,0.0,0.0,0,0.0,0.0
074957,T50正2統一65購03,TW,0.0,18.0,17.0,0.0,0,0.0,0.0
074959,台股增統一65購08,TW,0.0,40.0,0.0,0.0,0,0.0,0.0
074960,華新統一66購01,TW,0.0,-6.0,0.0,0.0,0,0.0,0.0
074961,中鋼統一67購01,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
074962,華通統一65購05,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
074963,華通統一67購02,TW,0.0,98.0,0.0,0.0,0,0.0,0.0
074964,智邦統一65購04,TW,0.0,-103.0,0.0,0.0,0,0.0,0.0
074965,順德統一65購04,TW,0.0,-55.0,0.0,0.0,0,0.0,0.0
074966,燿華統一67購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074967,金像電統一65購04,TW,0.0,53.0,0.0,0.0,0,0.0,0.0
074970,瑞昱統一66購01,TW,0.0,-41.0,0.0,0.0,0,0.0,0.0
074971,漢唐統一65購02,TW,0.0,192.0,0.0,0.0,0,0.0,0.0
074972,漢唐統一67購02,TW,0.0,61.0,0.0,0.0,0,0.0,0.0
074973,漢唐統一69購01,TW,0.0,512.0,0.0,0.0,0,0.0,0.0
074976,南亞科統一67購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
074977,南亞科統一67購03,TW,0.0,-453.0,0.0,0.0,0,0.0,0.0
074978,友達統一65購02,TW,0.0,304.0,0.0,0.0,0,0.0,0.0
074981,義隆統一67購01,TW,0.0,275.0,0.0,0.0,0,0.0,0.0
074982,長榮太統一65購01,TW,0.0,-55.0,0.0,0.0,0,0.0,0.0
074983,大立光統一65購02,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
074984,大立光統一67購02,TW,0.0,-184.0,0.0,0.0,0,0.0,0.0
074985,貿聯統一6B購02,TW,0.0,-125.0,0.0,0.0,0,0.0,0.0
074987,日月光統一65購03,TW,0.0,-23.0,0.0,0.0,0,0.0,0.0
074988,日月光統一67購01,TW,0.0,-1272.0,0.0,0.0,0,0.0,0.0
074989,佳必琪統一67購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
074990,今國光統一67購02,TW,0.0,297.0,0.0,0.0,0,0.0,0.0
074991,康舒統一67購02,TW,0.0,-54.0,0.0,0.0,0,0.0,0.0
074992,龍德船統一67購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
074993,AES統一67購02,TW,0.0,417.0,0.0,0.0,0,0.0,0.0
074994,群臺2X元大61購01,TW,0.0,588.0,0.0,0.0,0,0.0,0.0
074995,群臺2X元大61購02,TW,0.0,186.0,0.0,0.0,0,0.0,0.0
074996,台塑元大61購02,TW,0.0,-229.0,0.0,0.0,0,0.0,0.0
074997,永光元大66購01,TW,0.0,133.0,0.0,0.0,0,0.0,0.0
074998,長興元大64購02,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
074999,長興元大67購01,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
075000,台玻元大61購05,TW,0.0,-51.0,0.0,0.0,0,0.0,0.0
075001,中環元大61購01,TW,0.0,-50.0,0.0,0.0,0,0.0,0.0
075002,台積電元大61購53,TW,0.0,128.0,0.0,0.0,0,0.0,0.0
075003,台積電元大64購18,TW,0.0,-511.0,0.0,0.0,0,0.0,0.0
075004,順德元大66購02,TW,0.0,505.0,0.0,0.0,0,0.0,0.0
075005,佳世達元大61購01,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
075006,佳世達元大61購02,TW,0.0,160.0,0.0,0.0,0,0.0,0.0
075007,瑞昱元大64購01,TW,0.0,-52.0,0.0,0.0,0,0.0,0.0
075008,南亞科元大64購05,TW,0.0,321.0,0.0,0.0,0,0.0,0.0
075009,鉅祥元大64購02,TW,0.0,83.0,0.0,0.0,0,0.0,0.0
075010,富邦金元大61購04,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
075011,凱基金元大61購01,TW,0.0,-53.0,0.0,0.0,0,0.0,0.0
075012,台新金元大61購04,TW,0.0,-156.0,0.0,0.0,0,0.0,0.0
075013,大立光元大64購04,TW,0.0,-292.0,0.0,0.0,0,0.0,0.0
075014,大立光元大67購08,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
075015,奇鋐元大64購04,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
075016,智易元大61購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
075017,康普元大67購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
075018,亞翔元大61購06,TW,0.0,3406.0,0.0,0.0,0,0.0,0.0
075019,佳必琪元大61購02,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
075021,捷敏元大61購03,TW,0.0,-1855.0,0.0,0.0,0,0.0,0.0
075022,龍德船元大64購02,TW,0.0,74.0,0.0,0.0,0,0.0,0.0
075023,松川元大61購02,TW,0.0,-1465.0,0.0,0.0,0,0.0,0.0
075024,矽創元大61購03,TW,0.0,427.0,0.0,0.0,0,0.0,0.0
075025,福懋科元大61購03,TW,0.0,-59.0,0.0,0.0,0,0.0,0.0
075026,南茂元大61購03,TW,0.0,508.0,0.0,0.0,0,0.0,0.0
075027,南茂元大65購01,TW,0.0,-76.0,0.0,0.0,0,0.0,0.0
075028,香港2X國票61購01,TW,0.0,-65.0,0.0,0.0,0,0.0,0.0
075029,國企2X國票61購01,TW,0.0,60.0,0.0,0.0,0,0.0,0.0
075030,SP黃豆國票61購01,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
075031,元金2X國票61購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
075032,元金2X國票61購02,TW,0.0,41.0,0.0,0.0,0,0.0,0.0
075033,卜蜂國票65購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
075034,台塑國票61購03,TW,0.0,77.0,0.0,0.0,0,0.0,0.0
075035,台化國票61購03,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
075036,亞力國票61購01,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
075037,華新國票61購02,TW,0.0,-18.0,0.0,0.0,0,0.0,0.0
075038,中環國票61購01,TW,0.0,-181.0,0.0,0.0,0,0.0,0.0
075039,瑞昱國票61購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
075041,豐達科國票61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
075042,益登國票61購01,TW,0.0,-72.0,0.0,0.0,0,0.0,0.0
075043,智易國票61購02,TW,0.0,13.0,0.0,0.0,0,0.0,0.0
075044,宏致國票61購02,TW,0.0,193.0,0.0,0.0,0,0.0,0.0
075045,三福化國票61購01,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
075046,十銓國票61購01,TW,0.0,188.0,0.0,0.0,0,0.0,0.0
