code,close,vol,date
8162,41.5,296.076,2025-09-04
8163,36.45,1013.844,2025-09-04
8201,17.5,333.133,2025-09-04
8210,569.0,776.318,2025-09-04
8213,35.3,639.051,2025-09-04
8215,23.9,266.501,2025-09-04
8222,56.0,21289.961,2025-09-04
8249,58.9,2702.243,2025-09-04
8261,91.0,3638.818,2025-09-04
8271,62.3,1137.82,2025-09-04
8341,74.5,59.938,2025-09-04
8367,45.25,43.45,2025-09-04
8374,103.0,864.223,2025-09-04
8404,24.2,4048.797,2025-09-04
8411,12.95,47.888,2025-09-04
8422,198.5,279.292,2025-09-04
8429,7.96,388.292,2025-09-04
8438,31.3,93.7,2025-09-04
8442,78.3,60.335,2025-09-04
8443,12.05,95.102,2025-09-04
8454,254.0,93.281,2025-09-04
8462,159.5,173.912,2025-09-04
8463,25.7,44.036,2025-09-04
8464,447.0,1078.247,2025-09-04
8466,26.0,27.126,2025-09-04
8467,178.0,157.627,2025-09-04
8473,37.35,1185.588,2025-09-04
8476,20.6,273.804,2025-09-04
8478,193.0,139.614,2025-09-04
8481,43.5,12.03,2025-09-04
8482,53.7,20.001,2025-09-04
8487,80.4,11.22,2025-09-04
8488,11.7,7.0,2025-09-04
8499,271.5,359.456,2025-09-04
8926,47.3,1126.988,2025-09-04
8940,20.1,25.371,2025-09-04
8996,328.5,4058.322,2025-09-04
9103,4.88,97.97,2025-09-04
910322,22.35,1.958,2025-09-04
9105,5.92,9049.682,2025-09-04
910861,5.86,111.502,2025-09-04
9110,4.64,36.0,2025-09-04
911608,2.86,42.1,2025-09-04
911622,4.04,8.0,2025-09-04
911868,1.31,366.01,2025-09-04
912000,2.46,488.4,2025-09-04
9136,6.22,171.1,2025-09-04
9802,111.0,2159.531,2025-09-04
9902,16.8,741.591,2025-09-04
9904,28.5,9373.281,2025-09-04
9905,21.25,32.542,2025-09-04
9906,70.4,641.116,2025-09-04
9907,18.5,2093.773,2025-09-04
9908,30.0,42.264,2025-09-04
9910,114.0,518.583,2025-09-04
9911,87.0,211.03,2025-09-04
9912,12.0,13.343,2025-09-04
9914,114.0,823.97,2025-09-04
9917,112.5,180.088,2025-09-04
9918,39.65,1.164,2025-09-04
9919,17.05,241.896,2025-09-04
9921,103.5,482.299,2025-09-04
9924,45.15,341.92,2025-09-04
9925,40.65,52.228,2025-09-04
9926,50.5,26.16,2025-09-04
9927,56.8,133.785,2025-09-04
9928,18.25,38.2,2025-09-04
9929,0.0,0.05,2025-09-04
9930,72.0,39.319,2025-09-04
9931,34.0,9.45,2025-09-04
9933,32.05,3966.654,2025-09-04
9934,10.6,4642.009,2025-09-04
9935,20.8,335.863,2025-09-04
9937,61.8,6.134,2025-09-04
9938,54.2,1150.072,2025-09-04
9939,133.5,1093.553,2025-09-04
9940,26.05,1747.693,2025-09-04
9941,98.7,636.343,2025-09-04
9941A,50.4,10.0,2025-09-04
9942,110.0,183.02,2025-09-04
9943,66.3,76.839,2025-09-04
9944,17.0,16.003,2025-09-04
9945,31.95,25473.146,2025-09-04
9946,19.65,1237.425,2025-09-04
9955,29.7,1444.298,2025-09-04
9958,173.5,1379.901,2025-09-04
0備註:,0.0,0.0,2025-09-04
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,0.0,0.0,2025-09-04
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,0.0,0.0,2025-09-04
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,0.0,0.0,2025-09-04
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,0.0,0.0,2025-09-04
=0050,51.95,41247.523,2025-09-03
=0051,82.8,96.893,2025-09-03
=0052,203.5,343.876,2025-09-03
=0053,113.4,12.528,2025-09-03
=0055,30.01,59.493,2025-09-03
=0056,34.76,17141.7,2025-09-03
=0057,154.35,19.774,2025-09-03
=0061,21.26,854.598,2025-09-03
=006203,95.75,3.421,2025-09-03
=006204,122.7,4.026,2025-09-03
=006205,36.68,1427.641,2025-09-03
=006206,34.27,541.481,2025-09-03
=006207,28.09,78.677,2025-09-03
=006208,121.4,6238.056,2025-09-03
=00625K,8.62,3.0,2025-09-03
=00631L,253.35,2199.015,2025-09-03
=00632R,20.01,31876.954,2025-09-03
=00633L,46.68,6162.766,2025-09-03
=00634R,3.35,332.0,2025-09-03
=00635U,38.72,2903.345,2025-09-03
=00636,24.92,2732.594,2025-09-03
=00636K,8.18,0.2,2025-09-03
=00637L,18.9,74971.825,2025-09-03
=00638R,7.1,766.2,2025-09-03
=00639,13.64,3769.165,2025-09-03
=00640L,61.75,935.613,2025-09-03
=00641R,5.22,799.516,2025-09-03
=00642U,16.76,4775.056,2025-09-03
=00643,14.94,3520.979,2025-09-03
=00643K,0.0,0.0,2025-09-03
=00645,42.33,295.331,2025-09-03
=00646,61.65,2846.869,2025-09-03
=00647L,103.6,84.92,2025-09-03
=00648R,4.61,736.42,2025-09-03
=00650L,17.12,12433.394,2025-09-03
=00651R,5.47,1208.799,2025-09-03
=00652,35.73,412.338,2025-09-03
=00653L,54.0,124.889,2025-09-03
=00654R,6.51,194.246,2025-09-03
=00655L,32.52,2826.342,2025-09-03
=00656R,6.26,188.0,2025-09-03
=00657,49.36,13.132,2025-09-03
=00657K,16.25,0.2,2025-09-03
=00660,38.64,49.688,2025-09-03
=00661,53.8,73.85,2025-09-03
=00662,91.85,1548.55,2025-09-03
=00663L,33.05,2458.275,2025-09-03
=00664R,3.23,7911.856,2025-09-03
=00665L,11.11,42558.593,2025-09-03
=00666R,8.85,175.0,2025-09-03
=00668,50.5,149.945,2025-09-03
=00668K,16.53,0.2,2025-09-03
=00669R,6.01,2607.572,2025-09-03
=00670L,142.0,1296.982,2025-09-03
=00671R,3.11,14991.539,2025-09-03
=00673R,6.51,19304.51,2025-09-03
=00674R,7.18,2859.571,2025-09-03
=00675L,100.8,1650.682,2025-09-03
=00676R,10.99,959.266,2025-09-03
=00678,28.41,356.606,2025-09-03
=00680L,6.88,44929.677,2025-09-03
=00681R,21.41,113.0,2025-09-03
=00682U,20.14,13.279,2025-09-03
=00683L,20.66,339.518,2025-09-03
=00684R,15.7,13.132,2025-09-03
=00685L,90.55,370.075,2025-09-03
=00686R,1.97,1033.223,2025-09-03
=00688L,6.86,21830.547,2025-09-03
=00689R,22.09,19.0,2025-09-03
=00690,37.47,797.728,2025-09-03
=00692,47.33,1385.796,2025-09-03
=00693U,20.37,1736.35,2025-09-03
=00700,18.02,1148.21,2025-09-03
=00701,27.35,1387.037,2025-09-03
=00702,22.83,129.915,2025-09-03
=00703,21.23,179.11,2025-09-03
=00706L,5.86,12138.276,2025-09-03
=00707R,0.0,0.0,2025-09-03
=00708L,64.0,3243.341,2025-09-03
=00709,33.05,311.975,2025-09-03
=00710B,18.83,191.58,2025-09-03
=00711B,15.62,111.252,2025-09-03
=00712,9.07,31672.858,2025-09-03
=00713,51.25,8036.777,2025-09-03
=00714,19.89,530.181,2025-09-03
=00715L,12.01,54483.794,2025-09-03
=00717,14.85,72.774,2025-09-03
=00728,31.95,522.738,2025-09-03
=00730,25.16,282.016,2025-09-03
=00731,66.4,666.244,2025-09-03
=00733,45.37,1101.16,2025-09-03
=00735,37.27,161.927,2025-09-03
=00736,25.19,123.577,2025-09-03
=00737,33.51,255.918,2025-09-03
=00738U,34.58,3857.668,2025-09-03
=00739,25.2,252.831,2025-09-03
=00752,25.43,10504.861,2025-09-03
=00753L,12.36,38424.966,2025-09-03
=00757,111.5,2815.109,2025-09-03
=00762,75.15,95.19,2025-09-03
=00763U,25.69,1169.34,2025-09-03
=00770,50.3,1301.683,2025-09-03
=00771,15.94,19.587,2025-09-03
=00775B,31.0,5.1,2025-09-03
=00783,22.82,234.377,2025-09-03
=00830,44.35,5264.167,2025-09-03
=00850,46.83,665.95,2025-09-03
=00851,50.55,13.368,2025-09-03
=00852L,27.18,201.096,2025-09-03
=00861,44.9,28.419,2025-09-03
=00865B,45.55,2221.224,2025-09-03
=00875,38.01,57.3,2025-09-03
=00876,39.22,97.32,2025-09-03
=00878,20.27,25699.597,2025-09-03
=00881,26.4,5395.37,2025-09-03
=00882,14.02,18636.23,2025-09-03
=00885,16.22,8838.202,2025-09-03
=00891,17.49,4247.354,2025-09-03
=00892,18.05,1757.456,2025-09-03
=00893,26.77,1065.799,2025-09-03
=00894,21.83,1151.567,2025-09-03
=00895,32.91,1955.293,2025-09-03
=00896,17.35,627.648,2025-09-03
=00897,7.23,755.026,2025-09-03
=00898,6.6,163.522,2025-09-03
=00899,16.45,88.764,2025-09-03
=00900,13.16,14491.995,2025-09-03
=00901,22.46,75.061,2025-09-03
=00902,9.97,2513.473,2025-09-03
=00903,15.9,165.154,2025-09-03
=00904,18.3,612.817,2025-09-03
=00905,14.94,1110.053,2025-09-03
=00907,14.99,579.754,2025-09-03
=00908,13.36,630.974,2025-09-03
=00909,37.49,1472.476,2025-09-03
=00910,37.17,839.172,2025-09-03
=00911,25.96,201.12,2025-09-03
=00912,18.99,438.589,2025-09-03
=00913,19.94,188.494,2025-09-03
=00915,22.5,5533.262,2025-09-03
=00916,25.26,866.573,2025-09-03
=00917,23.23,184.459,2025-09-03
=00918,22.43,10340.233,2025-09-03
=00919,21.28,77313.258,2025-09-03
=00920,14.61,93.663,2025-09-03
=00921,17.41,234.421,2025-09-03
=00922,22.41,5309.103,2025-09-03
=00923,21.42,2812.241,2025-09-03
=00924,26.32,3415.964,2025-09-03
=00926,22.15,3011.716,2025-09-03
=00927,17.85,4615.58,2025-09-03
=00929,17.56,9541.139,2025-09-03
=00930,16.91,2078.701,2025-09-03
=00932,14.37,750.536,2025-09-03
=00934,19.33,1990.384,2025-09-03
=00935,24.34,2984.444,2025-09-03
=00936,15.36,819.166,2025-09-03
=00938,14.99,1656.418,2025-09-03
=00939,13.66,3556.322,2025-09-03
=00940,9.23,16143.8,2025-09-03
=00941,13.6,663.383,2025-09-03
=00943,14.4,527.671,2025-09-03
=00944,14.3,877.916,2025-09-03
=00945B,14.16,5225.413,2025-09-03
=00946,9.98,5839.948,2025-09-03
=00947,14.17,772.769,2025-09-03
=00949,16.93,1755.428,2025-09-03
=00951,8.2,1264.014,2025-09-03
=00952,10.4,3079.209,2025-09-03
=00953B,9.53,24687.455,2025-09-03
=00954,8.62,975.699,2025-09-03
=00956,10.48,207.769,2025-09-03
=00960,14.09,996.133,2025-09-03
=00961,8.92,7558.911,2025-09-03
=00962,10.12,304.314,2025-09-03
=00963,10.65,1719.748,2025-09-03
=00964,10.69,1143.643,2025-09-03
=00965,20.8,3856.324,2025-09-03
=00971,15.33,1967.048,2025-09-03
=00972,16.65,307.442,2025-09-03
=009800,9.96,1406.774,2025-09-03
=009801,10.29,2110.517,2025-09-03
=009802,10.31,3583.804,2025-09-03
=009803,11.12,2120.501,2025-09-03
=009804,12.24,813.555,2025-09-03
=009805,11.39,4208.283,2025-09-03
=009808,16.8,970.021,2025-09-03
=00980A,12.83,7686.403,2025-09-03
=009810,16.36,518.223,2025-09-03
=009811,10.57,4407.137,2025-09-03
=00981A,13.0,47125.805,2025-09-03
=00982A,12.47,36662.862,2025-09-03
=00983A,11.4,3506.751,2025-09-03
=00984A,10.22,4126.739,2025-09-03
=00985A,10.71,7439.624,2025-09-03
=00986A,10.04,5101.171,2025-09-03
=01001T,12.3,100.0,2025-09-03
=01002T,14.45,11.0,2025-09-03
=01004T,11.35,10.0,2025-09-03
=01007T,0.0,0.0,2025-09-03
=01009T,7.17,7.705,2025-09-03
=01010T,10.09,20.126,2025-09-03
=020000,13.23,3.0,2025-09-03
=020011,0.0,0.0,2025-09-03
=020012,13.22,1.0,2025-09-03
=02001L,29.37,3.0,2025-09-03
=02001R,0.0,0.0,2025-09-03
=02001S,0.0,0.0,2025-09-03
=020020,13.18,2.0,2025-09-03
=020028,10.53,3.0,2025-09-03
=020029,9.29,8.0,2025-09-03
=020030,7.16,10.0,2025-09-03
=020031,6.16,11.0,2025-09-03
=020032,6.44,2.0,2025-09-03
=020034,7.48,6.0,2025-09-03
=020036,7.12,2.0,2025-09-03
=020037,0.0,0.0,2025-09-03
=020038,7.68,27.0,2025-09-03
=020039,7.55,19.0,2025-09-03
1101,22.35,16378.731,2025-09-03
1101B,45.5,2.239,2025-09-03
1102,36.4,3475.312,2025-09-03
1103,13.2,182.142,2025-09-03
1104,29.55,1486.667,2025-09-03
1108,15.35,161.411,2025-09-03
1109,15.9,51.521,2025-09-03
1110,17.55,70.087,2025-09-03
1201,15.55,143.616,2025-09-03
1203,40.5,62.308,2025-09-03
1210,53.2,1384.062,2025-09-03
1213,0.0,0.2,2025-09-03
1215,135.0,280.812,2025-09-03
1216,77.9,4423.185,2025-09-03
1217,10.95,480.353,2025-09-03
1218,18.7,255.944,2025-09-03
1219,13.55,400.611,2025-09-03
1220,12.95,107.631,2025-09-03
1225,30.1,92.658,2025-09-03
1227,30.15,201.096,2025-09-03
1229,48.0,680.172,2025-09-03
1231,136.5,197.059,2025-09-03
1232,149.0,45.385,2025-09-03
1233,30.7,6.206,2025-09-03
1234,39.25,32.266,2025-09-03
1235,62.7,5.648,2025-09-03
1236,21.85,26.01,2025-09-03
1256,157.5,117.526,2025-09-03
1301,37.75,12719.679,2025-09-03
1303,39.3,60749.288,2025-09-03
1304,10.2,1788.513,2025-09-03
1305,11.45,497.104,2025-09-03
1307,30.55,513.225,2025-09-03
1308,11.85,968.177,2025-09-03
1309,11.2,399.69,2025-09-03
1310,8.92,1025.877,2025-09-03
1312,9.55,3037.042,2025-09-03
1312A,0.0,0.0,2025-09-03
1313,9.84,3073.718,2025-09-03
1314,7.1,15529.1,2025-09-03
1315,64.5,3.986,2025-09-03
1316,13.6,8096.134,2025-09-03
1319,100.0,853.729,2025-09-03
1321,35.95,156.06,2025-09-03
1323,19.75,9.538,2025-09-03
1324,10.8,684.469,2025-09-03
1325,28.1,145.433,2025-09-03
1326,28.7,13737.269,2025-09-03
1337,5.23,218.284,2025-09-03
1338,21.3,41.006,2025-09-03
1339,47.15,222.589,2025-09-03
1340,6.07,93.134,2025-09-03
1341,62.0,6.215,2025-09-03
1342,89.2,102.924,2025-09-03
1402,27.3,3512.208,2025-09-03
1409,14.75,8875.61,2025-09-03
1410,34.65,32.423,2025-09-03
1413,11.05,51.37,2025-09-03
1414,17.0,403.703,2025-09-03
1416,11.5,79.193,2025-09-03
1417,8.45,26.027,2025-09-03
1418,20.7,114.791,2025-09-03
1419,53.0,217.242,2025-09-03
1423,38.0,14.119,2025-09-03
1432,16.85,38.587,2025-09-03
1434,15.45,721.975,2025-09-03
1435,28.4,4.032,2025-09-03
1436,71.5,210.513,2025-09-03
1437,31.2,590.771,2025-09-03
1438,35.15,40.077,2025-09-03
1439,29.0,12.679,2025-09-03
1440,13.5,308.161,2025-09-03
1441,11.7,10.812,2025-09-03
1442,51.7,706.199,2025-09-03
1443,29.15,13.001,2025-09-03
1444,6.61,473.97,2025-09-03
1445,14.95,210.353,2025-09-03
1446,20.05,121.834,2025-09-03
1447,5.71,353.254,2025-09-03
1449,12.05,345.006,2025-09-03
1451,17.75,107.019,2025-09-03
1452,13.7,235.248,2025-09-03
1453,12.7,42.113,2025-09-03
1454,14.45,26.494,2025-09-03
1455,9.16,346.135,2025-09-03
1456,11.7,6.0,2025-09-03
1457,16.9,100.308,2025-09-03
1459,11.65,39.937,2025-09-03
1460,6.09,358.562,2025-09-03
1463,19.8,65.856,2025-09-03
1464,10.95,473.154,2025-09-03
1465,12.9,126.278,2025-09-03
1466,15.1,173.193,2025-09-03
1467,7.44,88.61,2025-09-03
1468,13.75,47.0,2025-09-03
1470,19.75,2.0,2025-09-03
1471,9.88,192.653,2025-09-03
1472,91.4,17.154,2025-09-03
1473,25.25,153.012,2025-09-03
1474,12.0,73.632,2025-09-03
1475,33.25,56.191,2025-09-03
1476,405.0,493.998,2025-09-03
1477,281.0,6449.607,2025-09-03
1503,185.0,1932.57,2025-09-03
1504,66.8,12642.805,2025-09-03
1506,14.0,396.006,2025-09-03
1512,7.72,50.697,2025-09-03
1513,165.0,3980.451,2025-09-03
1514,106.5,1164.837,2025-09-03
1515,32.6,1161.195,2025-09-03
1516,14.0,29.16,2025-09-03
1517,10.45,172.724,2025-09-03
1519,604.0,2658.154,2025-09-03
1521,24.5,4.674,2025-09-03
1522,40.4,359.93,2025-09-03
1522A,48.1,2.0,2025-09-03
1524,28.35,526.526,2025-09-03
1525,68.0,40.054,2025-09-03
1526,17.55,134.062,2025-09-03
1527,32.5,244.416,2025-09-03
1528,17.45,2840.207,2025-09-03
1529,25.15,323.587,2025-09-03
1530,27.8,17.939,2025-09-03
1531,12.05,30.158,2025-09-03
1532,24.3,325.777,2025-09-03
1533,30.15,79.676,2025-09-03
1535,55.2,21.337,2025-09-03
1536,70.1,14906.123,2025-09-03
1537,130.0,119.993,2025-09-03
1538,26.8,9.735,2025-09-03
1539,17.95,66.015,2025-09-03
1540,25.1,256.476,2025-09-03
1541,24.5,21.013,2025-09-03
1558,94.2,41.666,2025-09-03
1560,334.5,3116.212,2025-09-03
1563,49.55,310.668,2025-09-03
1568,24.45,267.262,2025-09-03
1582,69.0,209.569,2025-09-03
1583,52.8,15.579,2025-09-03
1587,34.6,403.31,2025-09-03
1589,21.25,652.902,2025-09-03
1590,794.0,751.338,2025-09-03
1597,84.1,411.517,2025-09-03
1598,21.25,132.372,2025-09-03
1603,37.95,243.219,2025-09-03
1604,24.5,88.17,2025-09-03
1605,21.75,14194.795,2025-09-03
1608,29.05,2658.835,2025-09-03
1609,40.55,3857.813,2025-09-03
1611,13.0,331.915,2025-09-03
1612,36.3,872.012,2025-09-03
1614,36.8,52.03,2025-09-03
1615,49.9,97.139,2025-09-03
1616,37.35,2098.7,2025-09-03
1617,15.35,94.736,2025-09-03
1618,45.75,840.371,2025-09-03
1626,12.15,57.602,2025-09-03
1702,39.5,262.083,2025-09-03
1707,127.5,63.148,2025-09-03
1708,31.2,554.07,2025-09-03
1709,16.6,392.493,2025-09-03
1710,12.1,596.775,2025-09-03
1711,18.05,1321.213,2025-09-03
1712,42.3,164.914,2025-09-03
1713,49.65,382.712,2025-09-03
1714,7.79,604.305,2025-09-03
1717,44.2,28593.434,2025-09-03
1718,6.69,2101.707,2025-09-03
1720,56.3,108.714,2025-09-03
1721,12.45,376.447,2025-09-03
1722,50.6,2220.936,2025-09-03
1723,81.7,396.21,2025-09-03
1725,29.0,16.14,2025-09-03
1726,75.2,2.036,2025-09-03
1727,37.95,3419.254,2025-09-03
1730,52.6,16.109,2025-09-03
1731,21.95,224.5,2025-09-03
1732,27.9,115.218,2025-09-03
1733,30.65,197.844,2025-09-03
1734,31.55,657.728,2025-09-03
1735,15.3,19.501,2025-09-03
1736,141.5,486.339,2025-09-03
1737,32.15,84.154,2025-09-03
1752,38.25,1055.278,2025-09-03
1760,72.1,503.092,2025-09-03
1762,28.0,131.363,2025-09-03
1773,153.0,2381.961,2025-09-03
1776,15.4,156.566,2025-09-03
1783,43.75,54.57,2025-09-03
1786,90.1,283.132,2025-09-03
1789,18.05,596.169,2025-09-03
1795,193.0,1109.459,2025-09-03
1802,29.0,32164.738,2025-09-03
1805,11.9,61.601,2025-09-03
1806,9.79,356.286,2025-09-03
1808,30.1,391.185,2025-09-03
1809,20.05,1709.59,2025-09-03
1810,24.2,31574.76,2025-09-03
1817,39.25,34.696,2025-09-03
1903,53.2,166.695,2025-09-03
1904,17.65,395.017,2025-09-03
1905,11.9,964.547,2025-09-03
1906,12.7,136.312,2025-09-03
1907,24.9,298.623,2025-09-03
1909,10.0,3516.017,2025-09-03
2002,19.7,43372.023,2025-09-03
2002A,39.65,9.012,2025-09-03
2006,61.3,835.823,2025-09-03
2007,8.2,130.521,2025-09-03
2008,25.5,7.816,2025-09-03
2009,34.7,2844.969,2025-09-03
2010,20.25,887.753,2025-09-03
2012,17.4,18.328,2025-09-03
2013,42.0,28.333,2025-09-03
2014,15.75,2711.744,2025-09-03
2015,65.1,116.555,2025-09-03
2017,9.83,272.084,2025-09-03
2020,25.05,199.223,2025-09-03
2022,8.2,144.939,2025-09-03
2023,15.1,731.679,2025-09-03
2024,17.1,5.23,2025-09-03
2025,11.2,64.124,2025-09-03
2027,37.6,29441.723,2025-09-03
2028,17.7,23.262,2025-09-03
2029,22.55,91.394,2025-09-03
2030,14.05,184.788,2025-09-03
2031,44.25,481.364,2025-09-03
2032,14.75,150.295,2025-09-03
2033,17.05,70.76,2025-09-03
2034,19.65,3061.943,2025-09-03
2038,14.9,187.954,2025-09-03
2049,205.0,1334.423,2025-09-03
2059,3130.0,1252.213,2025-09-03
2062,22.0,422.397,2025-09-03
2069,15.05,62.248,2025-09-03
2101,40.0,1899.39,2025-09-03
2102,20.15,271.388,2025-09-03
2103,16.8,605.188,2025-09-03
2104,10.95,1084.87,2025-09-03
2105,37.6,3275.343,2025-09-03
2106,20.35,300.71,2025-09-03
2107,24.25,149.027,2025-09-03
2108,24.85,514.814,2025-09-03
2109,16.3,55.537,2025-09-03
2114,92.5,11.254,2025-09-03
2115,27.15,57.485,2025-09-03
2201,32.2,3884.962,2025-09-03
2204,57.3,1505.957,2025-09-03
2206,65.0,390.411,2025-09-03
2207,555.0,118.289,2025-09-03
2208,20.6,11485.086,2025-09-03
2211,89.0,382.285,2025-09-03
2227,55.7,18.94,2025-09-03
2228,107.0,2613.534,2025-09-03
2231,118.0,4195.244,2025-09-03
2233,226.0,1975.58,2025-09-03
2236,101.5,588.38,2025-09-03
2239,31.4,139.278,2025-09-03
2241,26.0,840.296,2025-09-03
2243,14.05,2471.865,2025-09-03
2247,293.0,130.15,2025-09-03
2248,43.0,50.007,2025-09-03
2250,94.2,141.15,2025-09-03
2254,60.5,8.0,2025-09-03
2258,39.0,244.454,2025-09-03
2301,125.0,4836.067,2025-09-03
2302,16.6,786.928,2025-09-03
2303,40.9,11884.531,2025-09-03
2305,11.85,1087.532,2025-09-03
2308,680.0,12034.963,2025-09-03
2312,18.45,4062.817,2025-09-03
2313,75.9,32367.671,2025-09-03
2314,10.3,953.254,2025-09-03
2316,104.5,11402.073,2025-09-03
2317,200.5,34371.962,2025-09-03
2321,19.55,2.12,2025-09-03
2323,8.76,4782.9,2025-09-03
2324,27.2,14496.4,2025-09-03
2327,135.0,9440.879,2025-09-03
2328,56.0,16317.811,2025-09-03
2329,45.0,9249.875,2025-09-03
2330,1160.0,20211.322,2025-09-03
2331,18.8,1397.399,2025-09-03
2332,17.55,5476.25,2025-09-03
2337,19.7,4911.554,2025-09-03
2338,40.95,2157.26,2025-09-03
2340,22.95,2155.704,2025-09-03
2342,22.05,2812.165,2025-09-03
2344,20.1,65368.703,2025-09-03
2345,970.0,3399.44,2025-09-03
2347,59.6,5836.927,2025-09-03
2348,88.8,1465.744,2025-09-03
2348A,36.15,5.0,2025-09-03
2349,10.85,1076.525,2025-09-03
2351,91.5,5342.265,2025-09-03
2352,31.8,10822.514,2025-09-03
2353,29.5,10110.597,2025-09-03
2354,69.4,12615.334,2025-09-03
2355,39.95,22987.453,2025-09-03
2356,40.55,5012.348,2025-09-03
2357,625.0,1842.195,2025-09-03
2359,146.0,3180.793,2025-09-03
2360,546.0,2400.432,2025-09-03
2362,41.3,226.996,2025-09-03
2363,54.5,2618.536,2025-09-03
2364,73.8,288.764,2025-09-03
2365,46.55,5451.382,2025-09-03
2367,28.7,5908.888,2025-09-03
2368,442.0,7602.155,2025-09-03
2369,17.8,2484.095,2025-09-03
2371,39.2,5956.278,2025-09-03
2373,56.8,11.125,2025-09-03
2374,80.0,27822.534,2025-09-03
2375,57.6,126.463,2025-09-03
2376,264.0,1331.18,2025-09-03
2377,127.5,3138.142,2025-09-03
2379,542.0,942.487,2025-09-03
2380,6.12,229.83,2025-09-03
2382,253.5,14851.393,2025-09-03
2383,1165.0,2628.346,2025-09-03
2385,136.0,1082.213,2025-09-03
2387,41.25,257.206,2025-09-03
2388,62.6,5479.145,2025-09-03
2390,10.65,277.65,2025-09-03
2392,47.0,911.383,2025-09-03
2393,66.6,549.151,2025-09-03
2395,336.5,2000.274,2025-09-03
2397,79.2,1457.431,2025-09-03
2399,18.45,655.325,2025-09-03
2401,23.55,5977.532,2025-09-03
2402,59.9,33124.517,2025-09-03
2404,1060.0,4041.884,2025-09-03
2405,18.7,1522.349,2025-09-03
2406,21.85,7484.396,2025-09-03
2408,46.35,38198.651,2025-09-03
2409,12.25,25343.078,2025-09-03
2412,134.0,4953.867,2025-09-03
2413,20.35,1756.779,2025-09-03
2414,44.45,150.071,2025-09-03
2415,25.7,15.36,2025-09-03
2417,45.5,1227.69,2025-09-03
2419,25.3,3346.058,2025-09-03
2420,55.1,123.953,2025-09-03
2421,129.0,3758.371,2025-09-03
2423,56.0,208.206,2025-09-03
2424,67.2,5.406,2025-09-03
2425,32.0,355.191,2025-09-03
2426,18.25,639.176,2025-09-03
2427,27.15,2820.01,2025-09-03
2428,148.0,375.135,2025-09-03
2429,105.5,3435.738,2025-09-03
2430,24.7,65.466,2025-09-03
2431,11.8,415.519,2025-09-03
2432,27.9,20.4,2025-09-03
2433,48.9,6.026,2025-09-03
2434,29.05,29.188,2025-09-03
2436,53.2,4628.223,2025-09-03
2438,26.1,37.379,2025-09-03
2439,102.5,2024.046,2025-09-03
2440,12.85,109.375,2025-09-03
2441,59.9,699.593,2025-09-03
2442,28.25,1857.432,2025-09-03
2444,11.15,274.82,2025-09-03
2449,153.5,31031.82,2025-09-03
2450,29.4,69.808,2025-09-03
2451,100.5,744.635,2025-09-03
2453,60.2,1151.307,2025-09-03
2454,1395.0,4795.588,2025-09-03
2455,154.0,2495.621,2025-09-03
2457,23.35,1947.761,2025-09-03
2458,134.5,17252.603,2025-09-03
2459,63.6,64.111,2025-09-03
2460,18.8,97.511,2025-09-03
2461,16.75,226.009,2025-09-03
2462,24.0,112.505,2025-09-03
2464,76.3,26892.912,2025-09-03
2465,61.7,266.684,2025-09-03
2466,69.9,104.749,2025-09-03
2467,191.0,1858.495,2025-09-03
2468,51.1,1432.506,2025-09-03
2471,50.3,186.003,2025-09-03
2472,86.1,1456.342,2025-09-03
2474,188.0,977.909,2025-09-03
2476,103.5,5002.587,2025-09-03
2477,25.35,170.1,2025-09-03
2478,42.05,63.897,2025-09-03
2480,169.0,126.16,2025-09-03
2481,71.0,67777.121,2025-09-03
2482,21.8,912.678,2025-09-03
2483,19.45,67.058,2025-09-03
2484,21.85,264.037,2025-09-03
2485,13.2,1136.481,2025-09-03
2486,75.5,1222.044,2025-09-03
2488,49.25,133.999,2025-09-03
2489,13.45,1693.345,2025-09-03
2491,14.75,196.824,2025-09-03
2492,79.0,1023.61,2025-09-03
2493,159.5,3003.481,2025-09-03
2495,21.25,334.964,2025-09-03
2496,67.8,7.829,2025-09-03
2497,50.5,642.617,2025-09-03
2498,74.5,134677.37,2025-09-03
2501,20.95,473.013,2025-09-03
2504,36.55,1549.784,2025-09-03
2505,18.7,140.762,2025-09-03
2506,9.69,99.558,2025-09-03
2509,14.5,254.123,2025-09-03
2511,9.09,448.92,2025-09-03
2514,15.1,43.892,2025-09-03
2515,11.1,1952.076,2025-09-03
2516,14.15,199.524,2025-09-03
2520,36.05,2124.391,2025-09-03
2524,44.7,554.25,2025-09-03
2527,23.55,107.452,2025-09-03
2528,28.45,127.973,2025-09-03
2530,31.6,1168.623,2025-09-03
2534,21.6,367.347,2025-09-03
2535,58.6,247.695,2025-09-03
2536,27.5,79.236,2025-09-03
2537,10.6,866.541,2025-09-03
2538,11.55,584.706,2025-09-03
2539,48.3,1189.816,2025-09-03
2540,76.0,278.933,2025-09-03
2542,42.3,2689.345,2025-09-03
2543,73.1,4497.081,2025-09-03
